,Unnamed: 0,query,reference_contexts,reference_answer,reference_answer_by,query_by,traduccion
66,66,What is the significance of the festival of Pentecost and when does it take place?,"['En el sexto día se celebraba la fiesta de Pentecostés, que tenía lugar 50 días después de la fiesta de la Pascua del cordero. Esta festividad también se conocía como la fiesta de las semanas, debido a que se celebraba siete semanas después de la Pascua.']",,,ai (gpt-3.5-turbo),¿Cuál es el significado del festival de Pentecostés y cuándo tiene lugar?
67,67,Why is Pentecost also known as the festival of the weeks?,"['En el sexto día se celebraba la fiesta de Pentecostés, que tenía lugar 50 días después de la fiesta de la Pascua del cordero. Esta festividad también se conocía como la fiesta de las semanas, debido a que se celebraba siete semanas después de la Pascua.']",,,ai (gpt-3.5-turbo),¿Por qué Pentecostés también se conoce como el festival de las semanas?
68,68,How many days after the Passover of the lamb does the festival of Pentecost occur?,"['En el sexto día se celebraba la fiesta de Pentecostés, que tenía lugar 50 días después de la fiesta de la Pascua del cordero. Esta festividad también se conocía como la fiesta de las semanas, debido a que se celebraba siete semanas después de la Pascua.']",,,ai (gpt-3.5-turbo),¿Cuántos días después de la Pascua del cordero ocurre la fiesta de Pentecostés?
69,69,What tasks is Maria Tornero looking for someone to help with in her home?,"['Maria Tornero está buscando alguien que pueda planchar, coser y lavar en su casa. Aquellos interesados pueden dirigirse a la calle del Ave-Maria número 5, a la casa de los PP Basilios.']",,,ai (gpt-3.5-turbo),¿Qué tareas está buscando María Tornero que alguien la ayude en su hogar?
70,70,Where can interested individuals go to apply for the job at Maria Tornero's house?,"['Maria Tornero está buscando alguien que pueda planchar, coser y lavar en su casa. Aquellos interesados pueden dirigirse a la calle del Ave-Maria número 5, a la casa de los PP Basilios.']",,,ai (gpt-3.5-turbo),¿Dónde pueden ir las personas interesadas para solicitar el trabajo en la casa de María Tornero?
71,71,Who are the individuals that interested applicants should visit at the specified address?,"['Maria Tornero está buscando alguien que pueda planchar, coser y lavar en su casa. Aquellos interesados pueden dirigirse a la calle del Ave-Maria número 5, a la casa de los PP Basilios.']",,,ai (gpt-3.5-turbo),¿Quiénes son las personas a las que los solicitantes interesados deben visitar en la dirección especificada?
72,72,Where should someone go if they have lost a burrito near the Red de San Luis?,"['Si alguien perdió un burrito cerca de la Red de San Luis, deberá ir al alcalde del barrio de la Comadre, que vive en la calle de la Merced, número 1, cuarto 2.º. El alcalde, al verificar la pérdida con características específicas, lo entregará.']",,,ai (gpt-3.5-turbo),¿A dónde debería ir alguien si ha perdido un burrito cerca de la Red de San Luis?
73,73,What is the address of the mayor of the neighborhood of La Comadre?,"['Si alguien perdió un burrito cerca de la Red de San Luis, deberá ir al alcalde del barrio de la Comadre, que vive en la calle de la Merced, número 1, cuarto 2.º. El alcalde, al verificar la pérdida con características específicas, lo entregará.']",,,ai (gpt-3.5-turbo),¿Cuál es la dirección del alcalde del barrio de La Comadre?
74,74,What will the mayor do if someone reports a lost burrito with specific characteristics?,"['Si alguien perdió un burrito cerca de la Red de San Luis, deberá ir al alcalde del barrio de la Comadre, que vive en la calle de la Merced, número 1, cuarto 2.º. El alcalde, al verificar la pérdida con características específicas, lo entregará.']",,,ai (gpt-3.5-turbo),¿Qué hará el alcalde si alguien reporta un burrito perdido con características específicas?
75,75,Where is the barber shop located that can provide information about a young man from Castilla looking for work as a page or butler?,"['En la barbería ubicada en el número 2 de la calle Postigo de San Martín, antes de llegar a la calle Preciados, podrán informar sobre un joven de Castilla que busca trabajo como paje o mayordomo tanto dentro como fuera de esta ciudad, y cuenta con referencias que lo respaldan.']",,,ai (gpt-3.5-turbo),¿Dónde se encuentra la barbería que puede proporcionar información sobre un joven de Castilla que busca trabajo como mozo o mayordomo?
76,76,"What type of job is the young man from Castilla seeking, and where is he willing to work?","['En la barbería ubicada en el número 2 de la calle Postigo de San Martín, antes de llegar a la calle Preciados, podrán informar sobre un joven de Castilla que busca trabajo como paje o mayordomo tanto dentro como fuera de esta ciudad, y cuenta con referencias que lo respaldan.']",,,ai (gpt-3.5-turbo),"¿Qué tipo de trabajo está buscando el joven de Castilla, y dónde está dispuesto a trabajar?"
77,77,What credentials does the young man from Castilla have that support his search for employment as a page or butler?,"['En la barbería ubicada en el número 2 de la calle Postigo de San Martín, antes de llegar a la calle Preciados, podrán informar sobre un joven de Castilla que busca trabajo como paje o mayordomo tanto dentro como fuera de esta ciudad, y cuenta con referencias que lo respaldan.']",,,ai (gpt-3.5-turbo),¿Qué credenciales tiene el joven de Castilla que respaldan su búsqueda de empleo como criado o mayordomo?
78,78,What is the address of the jeweler mentioned in the text?,"['En la calle de la Luna número 14, hay un joyero que está frente a la casa de la Condesa de Talara. Él puede dar información sobre una sala, una alcoba y otra habitación amuebladas que se pueden alquilar para un huésped.']",,,ai (gpt-3.5-turbo),¿Cuál es la dirección del joyero mencionado en el texto?
79,79,Who is located across the street from the jeweler on Calle de la Luna number 14?,"['En la calle de la Luna número 14, hay un joyero que está frente a la casa de la Condesa de Talara. Él puede dar información sobre una sala, una alcoba y otra habitación amuebladas que se pueden alquilar para un huésped.']",,,ai (gpt-3.5-turbo),¿Quién está ubicado al otro lado de la calle del joyero en la Calle de la Luna número 14?
80,80,What type of rooms can be rented out to a guest at the location described in the text?,"['En la calle de la Luna número 14, hay un joyero que está frente a la casa de la Condesa de Talara. Él puede dar información sobre una sala, una alcoba y otra habitación amuebladas que se pueden alquilar para un huésped.']",,,ai (gpt-3.5-turbo),¿Qué tipo de habitaciones se pueden alquilar a un huésped en la ubicación descrita en el texto?
81,81,What types of furniture are sold at the store on Caballero de Gracia street?,"['En la calle del Caballero de Gracia, hay una tienda de muebles donde se venden dos camas plegables de hierro que se pueden desarmar y guardar en un cajón. Se entregarán de manera justa. También se vende un uniforme grande en excelentes condiciones para un oficial de secretaría, así como otro pequeño de la misma categoría usado. Además, hay un cuello y vueltas del mismo material para un uniforme pequeño y para un frac.']",,,ai (gpt-3.5-turbo),¿Qué tipos de muebles se venden en la tienda de la calle Caballero de Gracia?
82,82,Describe the condition of the large uniform being sold at the store.,"['En la calle del Caballero de Gracia, hay una tienda de muebles donde se venden dos camas plegables de hierro que se pueden desarmar y guardar en un cajón. Se entregarán de manera justa. También se vende un uniforme grande en excelentes condiciones para un oficial de secretaría, así como otro pequeño de la misma categoría usado. Además, hay un cuello y vueltas del mismo material para un uniforme pequeño y para un frac.']",,,ai (gpt-3.5-turbo),Describe la condición del gran uniforme uniforme que se vende en la tienda.
83,83,"What other items, besides furniture and uniforms, are available for purchase at the store on Caballero de Gracia street?","['En la calle del Caballero de Gracia, hay una tienda de muebles donde se venden dos camas plegables de hierro que se pueden desarmar y guardar en un cajón. Se entregarán de manera justa. También se vende un uniforme grande en excelentes condiciones para un oficial de secretaría, así como otro pequeño de la misma categoría usado. Además, hay un cuello y vueltas del mismo material para un uniforme pequeño y para un frac.']",,,ai (gpt-3.5-turbo),"¿Qué otros artículos, además de muebles y uniformes, están disponibles para comprar en la tienda de la calle Caballero de Gracia?"
84,84,What is the title of the opera buffa that will conclude the winter season at the Coliseo de los Caños del Peral?,"['Hoy, miércoles, comenzará la temporada de invierno en el Coliseo de los Caños del Peral. Esta temporada concluirá el martes de carnaval con la ópera bufa titulada ""A quien de ajeno se viste en la calle le desnudan"". En esta ópera, la Sra. Teresa Oltrabelli interpretará el papel de primera dama. Además, se presentará un nuevo y magnífico baile trágico llamado ""El Combinado de Piedra"" entre los dos actos.']",,,ai (gpt-3.5-turbo),¿Cuál es el título de la ópera buffa que concluirá la temporada de invierno en el Coliseo de los Caños del Peral?
85,85,"Who will interpret the role of the first lady in the opera ""A quien de ajeno se viste en la calle le desnudan""?","['Hoy, miércoles, comenzará la temporada de invierno en el Coliseo de los Caños del Peral. Esta temporada concluirá el martes de carnaval con la ópera bufa titulada ""A quien de ajeno se viste en la calle le desnudan"". En esta ópera, la Sra. Teresa Oltrabelli interpretará el papel de primera dama. Además, se presentará un nuevo y magnífico baile trágico llamado ""El Combinado de Piedra"" entre los dos actos.']",,,ai (gpt-3.5-turbo),"¿Quién interpretará el papel de la primera dama en la ópera ""A quien de ajeno se viste en la calle le desnudan""?"
86,86,What is the name of the new and magnificent tragic dance that will be presented between the two acts of the opera?,"['Hoy, miércoles, comenzará la temporada de invierno en el Coliseo de los Caños del Peral. Esta temporada concluirá el martes de carnaval con la ópera bufa titulada ""A quien de ajeno se viste en la calle le desnudan"". En esta ópera, la Sra. Teresa Oltrabelli interpretará el papel de primera dama. Además, se presentará un nuevo y magnífico baile trágico llamado ""El Combinado de Piedra"" entre los dos actos.']",,,ai (gpt-3.5-turbo),¿Cuál es el nombre del nuevo y magnífico baile trágico que se presentará entre los dos actos de la ópera?
